"Player","Team","PS","Min","3M","3A","FTM","FTA","TR","AS","ST","TO","BK","PF","DQ","PTS","TC","Sta","+/-"
"baynes,aron","det","PF",1241,0.0,0.0,0.10153102336825141,0.7636363636363637,0.30942788074133765,0.0410958904109589,0.016921837228041903,0.053988718775181306,0.041901692183722805,0.12167606768734891,0,0.41418211120064463,0,1,-56
"bazemore,kent","atl","SG",2077,0.05247953779489649,0.35855263157894735,0.05922002888781897,0.8145695364238411,0.18199325950890707,0.08233028406355321,0.04718343765045739,0.06644198363023592,0.0182956186807896,0.08473760231102552,2,0.4198363023591719,4,68,78
"beal,bradley","was","SG",1709,0.06143943826799298,0.3874538745387454,0.07899356348741954,0.7670454545454546,0.11059098888238736,0.09420713867758923,0.03159742539496782,0.06553540081919251,0.006436512580456407,0.0684610883557636,0,0.5605617320070216,0,35,-25
"beasley,michael","hou","PF",360,0.008333333333333333,0.3333333333333333,0.10555555555555556,0.7755102040816326,0.2722222222222222,0.044444444444444446,0.030555555555555555,0.06666666666666667,0.025,0.10833333333333334,0,0.7083333333333334,0,0,-67
"belinelli,marco","sac","SF",1670,0.05449101796407185,0.3063973063973064,0.0688622754491018,0.8333333333333334,0.07005988023952096,0.07664670658682635,0.02215568862275449,0.04790419161676647,0.0011976047904191617,0.05449101796407185,0,0.4167664670658683,0,7,-187
"bennett,anthony","tor","PF",85,0.03529411764705882,0.21428571428571427,0.10588235294117647,0.9,0.27058823529411763,0.0,0.058823529411764705,0.047058823529411764,0.0,0.09411764705882353,0,0.32941176470588235,0,0,-24
"beverley,patrick","hou","PG",2038,0.06084396467124632,0.4,0.029440628066732092,0.6818181818181818,0.12315996074582924,0.11776251226692837,0.04612365063788027,0.04465161923454367,0.012757605495583905,0.11481844946025516,1,0.3434739941118744,5,62,136
"biyombo,bismack","tor","PF",1810,0.0,0.0,0.07845303867403315,0.6283185840707964,0.36187845303867405,0.016022099447513812,0.010497237569060774,0.039226519337016576,0.07348066298342541,0.12430939226519337,2,0.25082872928176797,3,22,80
"bjelica,nemanja","min","PF",1078,0.04452690166975881,0.384,0.03710575139146568,0.7272727272727273,0.19480519480519481,0.07699443413729128,0.02411873840445269,0.04359925788497217,0.01948051948051948,0.14285714285714285,1,0.2857142857142857,0,0,-133
"black,tarik","lal","C",495,0.0,0.0,0.03838383838383838,0.4222222222222222,0.31717171717171716,0.03232323232323232,0.028282828282828285,0.044444444444444446,0.03636363636363636,0.15757575757575756,0,0.2686868686868687,0,0,21
"blair,dejuan","was","C",218,0.0,0.0,0.022935779816513763,0.38461538461538464,0.26146788990825687,0.05045871559633028,0.03669724770642202,0.06880733944954129,0.009174311926605505,0.24311926605504589,1,0.2798165137614679,0,0,-39
"blake,steve","det","PG",987,0.05268490374873354,0.3443708609271523,0.016210739614994935,0.8,0.09017223910840932,0.20263424518743667,0.0243161094224924,0.08206686930091185,0.005065856129685917,0.07092198581560284,0,0.2573454913880446,0,2,-55
"bledsoe,eric","pho","PG",1058,0.045368620037807186,0.37209302325581395,0.13043478260869565,0.8023255813953488,0.11814744801512288,0.17958412098298676,0.05954631379962193,0.10491493383742911,0.017958412098298678,0.07088846880907372,1,0.5973534971644613,2,31,-49
"bogdanovic,bojan","bro","SG",2114,0.061021759697256386,0.3827893175074184,0.05203405865657521,0.8333333333333334,0.1206244087038789,0.04683065279091769,0.013718070009460738,0.054399243140964997,0.0023651844843897824,0.056291390728476824,0,0.4195837275307474,2,39,-389
"bogut,andrew","gsw","C",1452,6.887052341597796E-4,1.0,0.01652892561983471,0.48,0.3381542699724518,0.1115702479338843,0.02203856749311295,0.05716253443526171,0.07782369146005509,0.1522038567493113,4,0.25826446280991733,0,66,407
"bonner,matt","san","C",210,0.07142857142857142,0.42857142857142855,0.014285714285714285,0.75,0.12857142857142856,0.04285714285714286,0.02857142857142857,0.014285714285714285,0.004761904761904762,0.0761904761904762,0,0.3619047619047619,0,2,64
"booker,devin","pho","SG",2110,0.04691943127962085,0.34256055363321797,0.1018957345971564,0.83984375,0.08862559241706161,0.0947867298578199,0.02085308056872038,0.07582938388625593,0.009478672985781991,0.1066350710900474,5,0.4966824644549763,0,51,-373
"booker,trevor","uta","PF",1632,0.007352941176470588,0.2926829268292683,0.04350490196078431,0.6698113207547169,0.2769607843137255,0.051470588235294115,0.03615196078431373,0.04963235294117647,0.025122549019607844,0.10355392156862746,1,0.28370098039215685,1,2,66
"bosh,chris","mia","PF",1778,0.045556805399325086,0.36486486486486486,0.11979752530933634,0.7947761194029851,0.21934758155230596,0.07255343082114736,0.020247469066366704,0.043869516310461196,0.019122609673790775,0.05680539932508436,0,0.5680539932508436,2,53,22
"bradley,avery","bos","PG",2536,0.05796529968454259,0.3620689655172414,0.03785488958990536,0.7804878048780488,0.08675078864353312,0.062302839116719244,0.04613564668769716,0.04298107255520505,0.00749211356466877,0.06466876971608833,2,0.4554416403785489,0,72,212
"brand,elton","phi","PF",225,0.0,0.0,0.035555555555555556,0.8888888888888888,0.28,0.08,0.04,0.04888888888888889,0.035555555555555556,0.14222222222222222,0,0.3111111111111111,0,1,-41
"brewer,corey","hou","SG",1670,0.03652694610778443,0.27111111111111114,0.06287425149700598,0.75,0.11916167664670659,0.06526946107784432,0.05029940119760479,0.046706586826347304,0.011377245508982036,0.10059880239520957,1,0.3532934131736527,0,12,-85
"brooks,aaron","chi","PG",1111,0.0594059405940594,0.3567567567567568,0.04410441044104411,0.765625,0.09090909090909091,0.162016201620162,0.027002700270027002,0.0738073807380738,0.009000900090009001,0.1188118811881188,0,0.44194419441944194,1,0,-10
"brown,anthony","lal","SF",596,0.03355704697986577,0.2857142857142857,0.028523489932885907,0.85,0.1174496644295302,0.031879194630872486,0.02348993288590604,0.025167785234899327,0.008389261744966443,0.05704697986577181,0,0.1929530201342282,0,11,-35
"brown,lorenzo","pho","PG",60,0.016666666666666666,0.125,0.05,0.75,0.11666666666666667,0.18333333333333332,0.05,0.15,0.016666666666666666,0.06666666666666667,0,0.3333333333333333,0,0,-30
"brown,markel","bro","SG",989,0.03842264914054601,0.3140495867768595,0.0717896865520728,0.7553191489361702,0.12335692618806876,0.09201213346814964,0.03842264914054601,0.054600606673407485,0.015166835187057633,0.09504550050556117,1,0.36703741152679475,1,6,-230
"bryant,kobe","lal","SG",1861,0.07146695325094035,0.2854077253218884,0.1246641590542719,0.8256227758007118,0.13272434175174638,0.09887157442235357,0.03331542181622783,0.06985491671144546,0.006985491671144546,0.06179473401397098,0,0.6238581407845244,1,66,-572
"budinger,chase","pho","SF",931,0.02577873254564984,0.27906976744186046,0.04189044038668099,0.6964285714285714,0.1611170784103115,0.06874328678839957,0.034371643394199784,0.047261009667024706,0.010741138560687433,0.06659505907626208,0,0.29108485499462944,0,2,-2
"bullock,reggie","det","SF",427,0.05152224824355972,0.41509433962264153,0.03278688524590164,0.9333333333333333,0.1592505854800937,0.06323185011709602,0.0234192037470726,0.01873536299765808,0.00468384074941452,0.06791569086651054,0,0.2857142857142857,0,0,-58
"burke,trey","uta","PG",1362,0.06461086637298091,0.34375,0.04919236417033774,0.8170731707317073,0.08223201174743025,0.10866372980910426,0.02569750367107195,0.05873715124816446,0.004405286343612335,0.0631424375917768,0,0.4985315712187959,0,0,-1
"burks,alec","uta","PG",798,0.040100250626566414,0.4050632911392405,0.13283208020050125,0.75177304964539,0.13659147869674185,0.07894736842105263,0.022556390977443608,0.06390977443609022,0.005012531328320802,0.08897243107769423,0,0.5162907268170426,0,3,-21
"butler,caron","sac","SF",176,0.017045454545454544,0.16666666666666666,0.056818181818181816,0.8333333333333334,0.125,0.056818181818181816,0.05113636363636364,0.017045454545454544,0.005681818181818182,0.10795454545454546,0,0.35795454545454547,0,1,-41
"butler,jimmy","chi","SG",2473,0.02587949858471492,0.3106796116504854,0.1597250303275374,0.8315789473684211,0.14516781237363527,0.12980186008896077,0.04448038819247877,0.05337646583097452,0.017387788111605337,0.05014152850788516,1,0.5657096643752527,1,67,-9
"butler,rasual","san","SF",432,0.034722222222222224,0.30612244897959184,0.02546296296296296,0.6875,0.12962962962962962,0.05555555555555555,0.03009259259259259,0.018518518518518517,0.05324074074074074,0.02546296296296296,0,0.28703703703703703,0,0,80
"caboclo,bruno","tor","SF",43,0.023255813953488372,0.14285714285714285,0.0,0.0,0.046511627906976744,0.023255813953488372,0.046511627906976744,0.09302325581395349,0.023255813953488372,0.046511627906976744,0,0.06976744186046512,0,1,-5
"calderon,jose","nyk","PG",2021,0.04156358238495794,0.41379310344827586,0.02078179119247897,0.875,0.11331024245423058,0.14745175655616033,0.031172686788718457,0.043047996041563584,0.0034636318654131617,0.06679861454725383,1,0.26917367639782286,2,72,-75
"caldwell-pope,ke","det","SG",2789,0.04087486554320545,0.30978260869565216,0.06633201864467551,0.8114035087719298,0.10111150950161348,0.0494801003944066,0.03944065973467192,0.03764790247400502,0.006095374686267479,0.05987809250627465,0,0.39619935460738614,3,76,174
"canaan,isaiah","phi","PG",1968,0.08943089430894309,0.36363636363636365,0.07621951219512195,0.8333333333333334,0.08841463414634146,0.06961382113821138,0.028455284552845527,0.046239837398373985,0.006097560975609756,0.06758130081300813,0,0.4298780487804878,1,39,-476
"capela,clint","hou","C",1468,0.0,0.0,0.05449591280653951,0.3791469194312796,0.33651226158038144,0.03201634877384196,0.040190735694822885,0.04087193460490463,0.06267029972752043,0.12942779291553133,3,0.3692098092643052,0,35,101
"carroll,demarre","tor","SF",787,0.05844980940279543,0.3898305084745763,0.03811944091486658,0.6,0.15374841168996187,0.03303684879288437,0.05590851334180432,0.036848792884371026,0.007623888182973317,0.08005082592121983,0,0.3634053367217281,0,22,41
"carter,vince","mem","SG",1009,0.05847373637264618,0.34911242603550297,0.06937561942517344,0.8333333333333334,0.14469772051536176,0.05550049554013875,0.03766105054509415,0.03468780971258672,0.015857284440039643,0.10009910802775025,0,0.3914767096134787,1,3,-33
"carter-williams,","mil","PG",1649,0.009096422073984234,0.2727272727272727,0.06428138265615524,0.654320987654321,0.16737416616130987,0.16919345057610674,0.04851425106124924,0.09278350515463918,0.024863553668890235,0.09824135839902971,0,0.37780473013947846,3,37,-118
"casspi,omri","sac","SF",1883,0.05947955390334572,0.40875912408759124,0.05469994689325544,0.6477987421383647,0.2177376526818906,0.05045140732873075,0.02973977695167286,0.04992033988316516,0.009028146574614976,0.08178438661710037,1,0.43281996813595325,4,21,9
"cauley-stein,wil","sac","C",1411,0.0,0.0,0.057406094968107724,0.648,0.24946846208362863,0.026222537207654145,0.03401842664776754,0.03260099220411056,0.04677533664068037,0.1034727143869596,1,0.3281360737065911,0,39,-78
"chalmers,mario","mem","PG",1378,0.033381712626995644,0.3087248322147651,0.15820029027576196,0.8320610687022901,0.11393323657474601,0.16690856313497823,0.06386066763425254,0.08055152394775036,0.009433962264150943,0.1313497822931785,0,0.45573294629898403,5,7,80
"chandler,tyson","pho","C",1618,0.0,0.0,0.06551297898640297,0.6198830409356725,0.35599505562422745,0.040173053152039555,0.022249690976514216,0.057478368355995055,0.02657601977750309,0.0896168108776267,1,0.29171817058096416,3,60,-393
"christmas,rakeem","ind","PF",6,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0,0.6666666666666666,0,0,-10
"clark,ian","gsw","SG",579,0.05181347150259067,0.35714285714285715,0.04835924006908463,0.8235294117647058,0.11744386873920552,0.11053540587219343,0.02936096718480138,0.07426597582037997,0.022452504317789293,0.1001727115716753,0,0.4075993091537133,1,1,-77
"clarke,coty","bos","SF",8,0.25,1.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0,0.75,0,0,4
"clarkson,jordan","lal","PG",2556,0.04342723004694836,0.3490566037735849,0.06416275430359937,0.803921568627451,0.12363067292644757,0.07511737089201878,0.03442879499217527,0.0528169014084507,0.0027386541471048514,0.06572769953051644,1,0.47926447574334896,0,79,-629
"cole,norris","nor","PG",1199,0.027522935779816515,0.32038834951456313,0.043369474562135114,0.8,0.12593828190158465,0.13928273561301086,0.030859049207673062,0.06255212677231026,0.004170141784820684,0.08507089241034195,0,0.3978315262718932,0,23,-108
"collison,darren","sac","PG",2216,0.03925992779783394,0.4009216589861751,0.08754512635379061,0.8584070796460177,0.07626353790613719,0.14350180505415164,0.03429602888086643,0.0582129963898917,0.0018050541516245488,0.06407942238267147,0,0.46705776173285196,1,15,-69
"collison,nick","okl","PF",700,0.0,0.0,0.032857142857142856,0.696969696969697,0.24428571428571427,0.07428571428571429,0.02142857142857143,0.07142857142857142,0.022857142857142857,0.15285714285714286,0,0.1757142857142857,1,4,24
"conley,mike","mem","PG",1754,0.04446978335233751,0.3627906976744186,0.1088939566704675,0.834061135371179,0.09350057012542759,0.1949828962371722,0.03819840364880274,0.04789053591790194,0.009122006841505131,0.05701254275940707,0,0.4885974914481186,0,56,60
"connaughton,pat","por","SG",147,0.034013605442176874,0.23809523809523808,0.034013605442176874,1.0,0.21768707482993196,0.06802721088435375,0.013605442176870748,0.06802721088435375,0.0,0.04081632653061224,0,0.24489795918367346,0,0,-12
"copeland,chris","mil","SF",159,0.06289308176100629,0.2777777777777778,0.03773584905660377,0.8571428571428571,0.06289308176100629,0.06918238993710692,0.012578616352201259,0.03773584905660377,0.0,0.1069182389937107,0,0.31446540880503143,0,1,-80
"cotton,bryce","mem","PG",41,0.0,0.0,0.0,0.0,0.0,0.07317073170731707,0.07317073170731707,0.12195121951219512,0.0,0.04878048780487805,0,0.1951219512195122,0,0,-24
"cousins,demarcus","sac","C",2245,0.031180400890868598,0.3333333333333333,0.21202672605790646,0.717948717948718,0.33184855233853006,0.09532293986636971,0.04498886414253898,0.110913140311804,0.04053452115812917,0.10512249443207126,7,0.7786191536748329,11,65,39
"covington,robert","phi","SF",1902,0.08937960042060988,0.35269709543568467,0.07360672975814932,0.7909604519774012,0.2202944269190326,0.05099894847528917,0.055205047318611984,0.07518401682439538,0.02103049421661409,0.12197686645636173,4,0.45110410094637227,0,49,-284
"crabbe,allen","por","SF",2111,0.053055423969682616,0.39436619718309857,0.04642349597347229,0.8672566371681416,0.10232117479867361,0.04689720511605874,0.02984367598294647,0.030317385125532923,0.007579346281383231,0.09095215537659877,2,0.3950734249171009,0,8,34
"crawford,jamal","lac","SG",2126,0.05503292568203198,0.3391304347826087,0.11523988711194733,0.9040590405904059,0.06820319849482596,0.08607714016933207,0.024459078080903106,0.05315145813734713,0.005644402634054563,0.05738476011288805,0,0.5268109125117592,3,5,165
"crowder,jae","bos","SF",2310,0.05281385281385281,0.33608815426997246,0.08484848484848485,0.8200836820083682,0.16147186147186146,0.05844155844155844,0.05454545454545454,0.03593073593073593,0.015151515151515152,0.08571428571428572,4,0.4484848484848485,3,73,220
"cunningham,dante","nor","PF",1973,0.027876330461226558,0.3160919540229885,0.02889001520527116,0.6951219512195121,0.11961479979726306,0.039026862645717184,0.021287379624936646,0.020780537252914344,0.016725798276735936,0.08768373035985809,1,0.2453117080587937,0,46,-292
"cunningham,jared","mil","SG",415,0.02891566265060241,0.3076923076923077,0.08674698795180723,0.6545454545454545,0.09156626506024096,0.04819277108433735,0.033734939759036145,0.05060240963855422,0.004819277108433735,0.10120481927710843,0,0.2891566265060241,0,3,-44
"curry,seth","sac","SG",694,0.07204610951008646,0.45045045045045046,0.06484149855907781,0.8333333333333334,0.08645533141210375,0.09654178674351585,0.03170028818443804,0.05187319884726225,0.004322766570605188,0.059077809798270896,0,0.430835734870317,0,9,-43
"curry,stephen","gsw","PG",2705,0.14861367837338263,0.4532130777903044,0.13419593345656192,0.9075,0.1589648798521257,0.19482439926062847,0.06247689463955638,0.09648798521256932,0.005914972273567467,0.059519408502772646,0,0.878003696857671,1,79,1001
"daniels,troy","cha","SG",478,0.12343096234309624,0.48360655737704916,0.010460251046025104,0.5555555555555556,0.1192468619246862,0.043933054393305436,0.02301255230125523,0.0502092050209205,0.006276150627615063,0.08368200836820083,0,0.5062761506276151,0,0,-43
"davis,anthony","nor","PF",2159,0.01621120889300602,0.32407407407407407,0.1509958314034275,0.7581395348837209,0.2904122278832793,0.053728578045391384,0.036127836961556276,0.05604446503010653,0.05789717461787865,0.06855025474756832,0,0.6859657248726262,1,61,-203
"davis,ed","por","PF",1684,0.0,0.0,0.06769596199524941,0.5588235294117647,0.35570071258907365,0.052256532066508314,0.033847980997624705,0.03800475059382423,0.04275534441805225,0.11995249406175772,2,0.31235154394299286,2,0,18
"dawson,branden","lac","SF",28,0.0,0.0,0.03571428571428571,1.0,0.14285714285714285,0.0,0.0,0.0,0.03571428571428571,0.07142857142857142,0,0.17857142857142858,0,0,-15
"dedmon,dewayne","orl","C",709,0.0,0.0,0.08039492242595205,0.75,0.3215796897038082,0.018335684062059238,0.031029619181946404,0.045133991537376586,0.06488011283497884,0.153737658674189,2,0.35966149506346967,0,20,-36
"dejean-jones,bry","nor","SG",271,0.04059040590405904,0.36666666666666664,0.04059040590405904,0.5238095238095238,0.16236162361623616,0.055350553505535055,0.03690036900369004,0.04059040590405904,0.007380073800738007,0.05904059040590406,0,0.28044280442804426,0,11,-40
"dekker,sam","hou","SF",7,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0,0.0,0,0,-2
"dellavedova,matt","cle","PG",1869,0.052434456928838954,0.4100418410041841,0.030497592295345103,0.8636363636363636,0.08667736757624397,0.1797752808988764,0.023542001070090957,0.06260032102728733,0.004815409309791332,0.09470304975922954,0,0.3044408774745853,0,14,378
"deng,luol","mia","SF",2395,0.03674321503131524,0.34375,0.060542797494780795,0.7552083333333334,0.18455114822546972,0.05845511482254697,0.030897703549060542,0.033402922755741124,0.012108559498956159,0.05093945720250522,0,0.3803757828810021,2,73,39
"derozan,demar","tor","SG",2804,0.016761768901569187,0.3381294964028777,0.1979315263908702,0.8499234303215927,0.12446504992867333,0.11198288159771755,0.029243937232524966,0.062054208273894434,0.007489300998573466,0.059557774607703284,0,0.6526390870185449,2,78,170
"diaw,boris","san","C",1383,0.018076644974692697,0.36231884057971014,0.04049168474331164,0.7368421052631579,0.16775126536514823,0.1272595806218366,0.018799710773680405,0.07013738250180766,0.015184381778741865,0.0737527114967462,0,0.35068691250903833,0,4,302
"dieng,gorgui","min","C",2222,0.0027002700270027003,0.3,0.09225922592259225,0.8266129032258065,0.26282628262826285,0.06435643564356436,0.0423042304230423,0.063006300630063,0.043204320432043204,0.09855985598559856,0,0.37218721872187216,1,39,-4
"dinwiddie,spence","det","PG",159,0.006289308176100629,0.1,0.11949685534591195,0.5757575757575758,0.1069182389937107,0.13836477987421383,0.018867924528301886,0.0440251572327044,0.0,0.12578616352201258,0,0.36477987421383645,0,0,-56
"douglas,toney","nor","PG",1264,0.06408227848101265,0.39901477832512317,0.06645569620253164,0.8484848484848485,0.11313291139240507,0.12262658227848101,0.055379746835443035,0.05063291139240506,0.003955696202531646,0.10363924050632911,1,0.42167721518987344,1,18,-139
"dragic,goran","mia","SG",2362,0.027095681625740897,0.3121951219512195,0.05080440304826418,0.7272727272727273,0.11727349703640982,0.17739204064352243,0.030059271803556307,0.07832345469940728,0.0071972904318374255,0.07959356477561388,1,0.43099068585944117,1,72,222
"drummond,andre","det","C",2664,7.507507507507507E-4,0.3333333333333333,0.07807807807807808,0.35494880546075086,0.4496996996996997,0.02515015015015015,0.04466966966966967,0.05780780780780781,0.042042042042042045,0.09196696696696696,2,0.49324324324324326,7,81,127
"dudley,jared","was","SG",2098,0.047664442326024785,0.41841004184100417,0.034318398474737846,0.7346938775510204,0.1363203050524309,0.08102955195424213,0.03574833174451859,0.03813155386081983,0.008579599618684462,0.0905624404194471,1,0.30409914204003813,1,41,61
"dukan,duje","sac","PF",24,0.08333333333333333,0.4,0.0,0.0,0.16666666666666666,0.041666666666666664,0.041666666666666664,0.0,0.0,0.08333333333333333,0,0.25,0,0,-8
"duncan,tim","san","PF",1535,0.0,0.0,0.05993485342019544,0.7022900763358778,0.29185667752442995,0.10618892508143322,0.03061889250814332,0.05863192182410423,0.05211726384364821,0.08143322475570032,0,0.3400651465798046,0,60,429
"dunleavy,mike","chi","SG",702,0.05555555555555555,0.3939393939393939,0.04131054131054131,0.7837837837837838,0.11823361823361823,0.05555555555555555,0.019943019943019943,0.037037037037037035,0.014245014245014245,0.09401709401709402,0,0.3162393162393162,0,30,-66
"durant,kevin","okl","SF",2577,0.07217694994179279,0.3875,0.17345750873108265,0.8975903614457831,0.22894838960031044,0.13969732246798602,0.026387272021730693,0.09701202949165696,0.03298409002716337,0.05316259216142802,1,0.7873496313542879,6,72,644
"early,cleanthony","nyk","SF",155,0.025806451612903226,0.26666666666666666,0.01935483870967742,0.75,0.16774193548387098,0.03870967741935484,0.012903225806451613,0.05806451612903226,0.01935483870967742,0.1032258064516129,1,0.2,0,2,0
"eddie,jarell","was","SG",147,0.10204081632653061,0.3191489361702128,0.05442176870748299,1.0,0.1564625850340136,0.034013605442176874,0.034013605442176874,0.006802721088435374,0.006802721088435374,0.034013605442176874,0,0.42857142857142855,0,0,-33
"ellington,wayne","bro","SG",1614,0.05947955390334572,0.3582089552238806,0.03345724907063197,0.8571428571428571,0.10780669144981413,0.05080545229244114,0.02973977695167286,0.027881040892193308,0.0030978934324659233,0.05080545229244114,0,0.3630731102850062,0,41,-318
"ellis,monta","ind","PG",2733,0.031833150384193196,0.3096085409252669,0.059275521405049394,0.7864077669902912,0.09952433223563849,0.1397731430662276,0.05451884376143432,0.07427735089645078,0.013904134650567142,0.06366630076838639,0,0.4101719721917307,1,81,108
"ennis,james","nor","SF",329,0.0790273556231003,0.4482758620689655,0.07598784194528875,0.7352941176470589,0.1276595744680851,0.06382978723404255,0.0486322188449848,0.057750759878419454,0.015197568389057751,0.0851063829787234,1,0.48328267477203646,0,5,-55
"ennis,tyler","mil","PG",657,0.0197869101978691,0.3333333333333333,0.0380517503805175,0.7352941176470589,0.1141552511415525,0.1461187214611872,0.0380517503805175,0.0700152207001522,0.0015220700152207,0.0974124809741248,0,0.3135464231354642,0,7,-71
"evans,jeremy","dal","SF",251,0.01593625498007968,0.25,0.05976095617529881,0.7142857142857143,0.2151394422310757,0.00796812749003984,0.02390438247011952,0.027888446215139442,0.035856573705179286,0.07569721115537849,0,0.28286852589641437,0,2,-42
"evans,tyreke","nor","SG",765,0.043137254901960784,0.38823529411764707,0.09673202614379085,0.7956989247311828,0.16862745098039217,0.21437908496732025,0.04183006535947712,0.09542483660130718,0.01045751633986928,0.08627450980392157,0,0.4954248366013072,2,25,-16
"ezeli,festus","gsw","C",769,0.0,0.0,0.09102730819245773,0.5303030303030303,0.3381014304291287,0.04161248374512354,0.02340702210663199,0.0494148244473342,0.06501950585175553,0.1222366710013004,1,0.41612483745123535,0,13,202
"faried,kenneth","den","PF",1697,5.892751915144372E-4,0.5,0.08014142604596347,0.6126126126126126,0.34236888626988804,0.046552740129640544,0.01885680612846199,0.05362404242781379,0.03535651149086624,0.0995875073659399,0,0.4920447849145551,4,64,-111
"farmar,jordan","mem","PG",291,0.054982817869415807,0.35555555555555557,0.03436426116838488,1.0,0.0859106529209622,0.12714776632302405,0.05154639175257732,0.061855670103092786,0.006872852233676976,0.07560137457044673,0,0.37800687285223367,0,10,-64
"favors,derrick","uta","PF",1987,0.0,0.0,0.09058882737795672,0.7086614173228346,0.25314544539506795,0.04730749874182184,0.03724207347760443,0.05234021137393055,0.04579768495218923,0.0754906894816306,0,0.5113236034222446,1,59,86
"felicio,cristian","chi","PF",318,0.0,0.0,0.07861635220125786,0.7142857142857143,0.32075471698113206,0.08176100628930817,0.018867924528301886,0.040880503144654086,0.040880503144654086,0.09748427672955975,0,0.330188679245283,0,4,53
"felton,raymond","dal","PG",2190,0.0273972602739726,0.28169014084507044,0.06803652968036529,0.8465909090909091,0.1178082191780822,0.12968036529680366,0.031050228310502283,0.055251141552511415,0.00684931506849315,0.06438356164383562,0,0.34840182648401824,3,31,-67
"fournier,evan","orl","SF",2568,0.06074766355140187,0.40102827763496146,0.07749221183800623,0.8361344537815126,0.08761682242990654,0.08294392523364486,0.037383177570093455,0.05179127725856698,7.78816199376947E-4,0.08333333333333333,4,0.47235202492211836,1,71,-191
"foye,randy","okl","SG",1640,0.04573170731707317,0.3,0.03719512195121951,0.8243243243243243,0.0951219512195122,0.0975609756097561,0.02378048780487805,0.0524390243902439,0.01768292682926829,0.0798780487804878,0,0.28780487804878047,0,8,26
"frazier,tim","nor","PG",718,0.022284122562674095,0.34782608695652173,0.07103064066852367,0.7083333333333334,0.149025069637883,0.21309192200557103,0.04456824512534819,0.0905292479108635,0.002785515320334262,0.0988857938718663,0,0.34401114206128136,0,2,-47
"fredette,jimmer","nyk","PG",17,0.058823529411764705,0.5,0.23529411764705882,0.8,0.0,0.0,0.058823529411764705,0.11764705882352941,0.0,0.11764705882352941,0,0.5294117647058824,0,0,-25
"frye,channing","cle","PF",1196,0.07608695652173914,0.38396624472573837,0.02508361204013378,0.8571428571428571,0.1956521739130435,0.05936454849498328,0.024247491638795988,0.03595317725752508,0.023411371237458192,0.10618729096989966,0,0.3536789297658863,3,32,103
"gallinari,danilo","den","SF",1837,0.04735982580293958,0.36099585062240663,0.20413718018508437,0.8680555555555556,0.15242242787152968,0.07294501905280348,0.02286336418072945,0.041916167664670656,0.010342950462710943,0.04735982580293958,1,0.5639629831246598,1,53,-104
"galloway,langsto","nyk","PG",2032,0.03789370078740158,0.34375,0.04232283464566929,0.7543859649122807,0.14173228346456693,0.10187007874015748,0.03789370078740158,0.030019685039370077,0.010826771653543307,0.08710629921259842,2,0.3075787401574803,0,7,-103
"garnett,kevin","min","PF",559,0.0,0.0,0.025044722719141325,0.6666666666666666,0.26833631484794274,0.11091234347048301,0.05008944543828265,0.028622540250447227,0.017889087656529516,0.1252236135957066,0,0.2182468694096601,6,38,55
"gasol,marc","mem","C",1792,0.0011160714285714285,0.6666666666666666,0.11328125,0.8285714285714286,0.20200892857142858,0.109375,0.027901785714285716,0.06584821428571429,0.0390625,0.07868303571428571,0,0.48046875,4,52,9
"gasol,pau","chi","PF",2296,0.010452961672473868,0.34782608695652173,0.09973867595818815,0.7923875432525952,0.34494773519163763,0.12804878048780488,0.018292682926829267,0.07142857142857142,0.06358885017421603,0.06445993031358885,1,0.51698606271777,0,72,-3
"gay,rudy","sac","SF",2383,0.031053294167016365,0.34418604651162793,0.08308854385228703,0.7795275590551181,0.19093579521611415,0.05035669324381032,0.0419639110365086,0.058329836340746954,0.02140159462861939,0.07721359630717582,1,0.5052454888795636,1,70,-82
"gee,alonzo","nor","SF",1633,0.010410287813839559,0.2786885245901639,0.02694427434170239,0.6666666666666666,0.1500306184935701,0.04470300061236987,0.0385793018983466,0.03368034292712799,0.007960808328230252,0.10349050826699327,2,0.19779546846295162,1,38,-199
"george,paul","ind","SF",2828,0.07425742574257425,0.37168141592920356,0.16053748231966053,0.8598484848484849,0.19908062234794907,0.11633663366336634,0.05374823196605375,0.09370579915134371,0.010254596888260255,0.08132956152758133,1,0.6626591230551626,6,81,182
"gibson,taj","chi","PF",1935,0.0,0.0,0.05219638242894057,0.6917808219178082,0.26046511627906976,0.05478036175710594,0.02428940568475452,0.040310077519379844,0.03979328165374677,0.09302325581395349,1,0.324031007751938,2,55,-155
"ginobili,manu","san","SG",1137,0.06156552330694811,0.39106145251396646,0.08003518029903255,0.8125,0.1284080914687775,0.15567282321899736,0.05804749340369393,0.0870712401055409,0.009674582233948988,0.0870712401055409,0,0.48812664907651715,0,0,332
"gobert,rudy","uta","C",1930,0.0,0.0,0.08341968911917098,0.568904593639576,0.3461139896373057,0.0461139896373057,0.023316062176165803,0.05906735751295337,0.06735751295336788,0.0844559585492228,2,0.28860103626943007,4,60,149
